n,YJ,JH
305275,-0.183600000000002,1.487
305276,-0.2759,1.1618
305277,-0.240000000000002,1.2072
305278,-0.5228,0.915599999999998
305279,-0.0540000000000003,1.4882
305280,-0.164400000000001,1.3394
305281,-0.130400000000002,1.4714
305282,-0.189,1.2446
305283,0.0200999999999993,1.5829
305284,0.0274000000000001,1.5289
305285,-0.0678000000000019,1.4838
305286,0.0659999999999989,1.5625
305287,-0.127699999999999,1.3945
305288,-0.0615999999999985,1.509
305289,-0.081900000000001,1.1575
305290,0.0900999999999996,0.523900000000001
305291,-0.00820000000000221,1.5004
305292,-0.014800000000001,1.4514
305293,-0.3294,1.115
305294,-0.392399999999999,1.1661
305295,0.0821999999999967,1.4465
305296,-0.0119999999999969,1.5016
305297,-0.067499999999999,1.4585
305298,-0.0271000000000008,1.532
305299,0.221500000000001,1.0853
305300,-0.0600000000000005,1.4445
305301,0.1121,1.6275
305302,0.0503999999999998,0.327900000000001
305303,0.0377999999999989,1.3738
305304,-0.115100000000002,1.4136
305305,-0.151299999999999,1.4311
305306,-0.0498999999999992,1.5825
305307,-0.178699999999999,1.4666
305308,-0.1419,1.484
305309,-0.1769,1.4473
305310,-0.443699999999998,1.0981
305311,-0.163699999999999,1.4519
305312,-0.135200000000001,1.393
305313,-0.1921,1.3683
305314,-0.2788,1.333
305315,-0.178199999999997,1.3208
305316,-0.180899999999998,1.6037
305317,-0.190100000000001,1.2132
305318,-0.275100000000002,1.2
305319,-0.160400000000003,1.3635
305320,-0.196899999999999,1.3481
305321,-0.115399999999999,0.386900000000001
305322,-1.8119,14.4688
305323,-0.0731000000000002,1.4604
305324,-0.197499999999998,1.1674
305325,-0.0678000000000001,1.5281
305326,-0.155100000000001,1.4318
305327,-0.4178,1.099
305328,0.0336999999999996,1.4131
305329,-0.0224000000000011,1.4255
305330,-0.1843,1.4441
305331,-0.0719999999999992,1.3751
305332,-0.152700000000003,1.4355
305333,-0.1723,1.3802
305334,-0.2575,1.3653
305335,-0.2813,1.0619
305336,-0.0610999999999997,1.4679
305337,-0.1219,1.3735
305338,-0.0678999999999998,1.4691
305339,-0.119299999999999,1.4818
305340,0.0162000000000013,1.5404
305341,-0.109200000000001,1.4047
305342,-0.0642999999999994,1.4647
305343,-0.234999999999999,1.225
305344,-0.185099999999998,1.3399
305345,-0.0855999999999995,1.4428
305346,-0.0815999999999981,1.4759
305347,0.0543999999999993,1.5039
305348,-0.223399999999998,1.4437
305349,-0.0957000000000008,1.3973
305350,-0.0827000000000009,0.452300000000001
305351,-0.189300000000003,1.4612
305352,-0.0864000000000011,0.9046
305353,-0.18,0.901299999999999
305354,-0.178799999999999,1.4185
305355,-0.149800000000003,1.3985
305356,-0.207699999999999,1.4202
305357,-0.3429,1.1869
305358,-0.192500000000003,1.4439
305359,-0.116199999999999,1.447
305360,-0.178599999999999,1.2022
305361,-0.173500000000001,1.3971
305362,-0.163499999999999,1.4577
305363,-0.242899999999999,1.4289
305364,-0.129800000000003,1.3967
305365,-0.0768999999999984,1.4863
305366,-0.141399999999999,1.4804
305367,-1.0132,-0.435500000000001
305368,-0.0845999999999982,1.4954
305369,-0.114599999999999,1.5336
305370,-0.104399999999998,1.4548
305371,-0.0591999999999988,1.5451
305372,-0.214500000000001,1.3845
305373,-0.0790000000000006,1.4739
305374,0.0378999999999969,1.4453
305375,-0.0792000000000002,1.4654
305376,-0.0888999999999989,1.4131
305377,-0.023200000000001,1.4668
305378,-0.176399999999999,1.3848
305379,-0.146799999999999,1.3557
305380,0.0224000000000011,1.0583
305381,-0.1844,1.4703
305382,-0.0619999999999994,1.5502
305383,-0.164400000000001,1.44
305384,-0.093,1.428
305385,-0.243600000000001,1.377
305386,-0.215399999999999,1.3164
305387,-0.1031,1.4877
305388,-0.3569,1.3487
305389,-0.195700000000002,1.3976
305390,-0.366200000000003,1.1225
305391,-0.1035,1.4251
305392,-0.0300000000000011,1.4693
305393,0.0259999999999998,1.6092
305394,-0.117900000000002,1.4588
305395,-0.0391000000000012,1.4355
305396,-0.1951,1.3474
305397,-0.113500000000002,1.4023
305398,-0.093399999999999,1.5022
305399,0.00539999999999807,1.4579
305400,-0.263299999999997,1.2182
305401,-0.137499999999999,1.416
305402,0.282599999999999,1.4386
305403,-0.212900000000001,1.2933
305404,0.00910000000000011,1.511
305405,-0.322400000000002,1.2
305406,-0.2895,1.2835
305407,-0.195899999999998,1.308
305408,-0.1754,1.4578
305409,-0.2072,1.3773
305410,-0.145399999999999,1.4354
305411,-0.229100000000003,1.4543
305412,0.0519999999999996,1.1556
305413,-0.119999999999997,1.4555
305414,-0.0797000000000025,1.4465
305415,-0.1676,1.4382
305416,-0.0876999999999981,1.4593
305417,0.0720999999999989,1.5724
305418,0.00789999999999935,1.5262
305419,-0.333200000000001,1.1106
305420,-0.397100000000002,1.296
305421,-0.0410000000000004,1.4142
305422,0.152299999999999,0.5045
305423,0.0451999999999995,0.345500000000001
305424,-0.107399999999998,1.3702
305425,-0.0227000000000004,1.4323
305426,-0.0383999999999993,1.4567
305427,-0.00530000000000186,1.3844
305428,-0.0828000000000024,1.5398
305429,0.0647999999999982,1.5807
305430,0.0156999999999989,1.3028
305431,-0.1907,1.2948
305432,-0.229800000000001,1.4547
305433,-0.348399999999998,0.816499999999998
305434,-0.1652,1.4724
305435,-0.0375999999999994,1.138
305436,-0.217400000000001,1.4163
305437,-0.1549,1.5797
305438,-0.155099999999999,1.4891
305439,-0.633900000000001,1.6958
305440,-0.174300000000001,1.372
305441,-0.439799999999998,1.0842
305442,-0.0919999999999987,1.4253
305443,-0.288,1.3621
305444,-0.379899999999999,1.0673
305445,-0.151600000000002,1.3465
305446,0.0366,1.5286
305447,-0.0261999999999993,1.5534
305448,-0.041999999999998,1.4339
305449,-0.0161999999999978,1.4313
305450,-0.295500000000001,1.0679
305451,0.0,1.5548
305452,-0.109499999999999,1.4175
305453,-0.0733000000000015,1.4151
305454,-0.293100000000003,1.1682
305455,-0.0435999999999996,1.4206
305456,-0.113500000000002,1.3801
305457,-0.00240000000000151,1.6221
305458,-0.115600000000001,1.4678
305459,-0.0137,1.6006
305460,-0.0772000000000013,1.4441
305461,-0.265999999999998,1.3684
305462,-0.189300000000003,1.45
305463,-0.2744,1.376
305464,-0.176399999999999,1.4492
305465,-0.2272,1.4583
305466,-0.1554,1.463
305467,-0.168699999999998,1.451
305468,-0.1487,1.5758
305469,-0.0441000000000003,1.4925
305470,-0.5021,0.918099999999999
305471,-0.134399999999999,1.3384
305472,-0.0654000000000003,1.4707
305473,-0.107999999999997,1.431
305474,-0.0815999999999999,1.5361
305475,-0.170200000000001,1.3348
305476,-0.2285,1.4552
305477,-0.168099999999999,1.3639
305478,-0.0366,1.6042
305479,-0.083400000000001,1.3973
305480,-0.115499999999997,1.3548
305481,-0.3704,1.3773
305482,-0.0165000000000006,1.47
305483,-0.190300000000001,1.4592
305484,-0.1875,1.1334
305485,0.2501,1.3691
305486,-0.127099999999999,1.3527
305487,-0.0929000000000002,1.5266
305488,-0.2502,1.32
305489,-0.344100000000001,1.2252
305490,-0.159300000000002,1.4648
305491,-0.1526,1.4603
305492,-0.0798999999999985,1.4195
305493,-0.266400000000001,1.3629
305494,-0.0924000000000014,1.51
305495,-0.105699999999999,1.2306
305496,-0.248100000000001,1.2843
305497,-0.1737,1.4615
305498,-0.375,1.1899
305499,-0.0140999999999991,1.4863
305500,-0.1418,1.5043
305501,-0.113099999999999,1.3319
305502,-0.399699999999999,1.0474
305503,-0.300000000000001,1.2846
305504,-0.276199999999999,1.3826
305505,-0.112300000000001,1.4407
305506,-0.275400000000001,1.2113
305507,-0.0794999999999995,1.5061
305508,-0.310200000000002,1.2535
305509,-0.1906,1.4213
305510,-0.1143,1.4186
305511,-0.430399999999999,1.254
305512,-0.0993999999999993,1.4016
305513,-0.1678,1.4178
305514,-0.1447,1.4152
305515,-0.0335999999999999,1.5786
305516,-0.0558000000000014,1.4483
305517,-0.0743999999999989,1.5761
305518,-0.535500000000001,-0.2089
305519,-0.0281000000000002,1.5137
305520,-0.125500000000001,1.4384
305521,-0.0019000000000009,0.2813
305522,-0.103300000000001,1.523
305523,-0.0786999999999995,1.5279
305524,0.0158999999999985,1.6843
305525,9.99999999997669e-05,1.551
305526,-0.0167999999999999,1.5019
305527,-0.325799999999997,1.2242
305528,-0.219999999999999,1.3967
305529,-0.4808,0.9893
305530,-0.3843,1.2014
305531,-0.172499999999999,1.452
305532,-0.166,1.4345
305533,-0.185099999999998,1.4547
305534,-0.0842000000000009,1.5541
305535,-0.0923999999999996,1.5092
305536,-0.1737,1.4655
305537,-0.1593,1.4198
305538,-0.0128999999999984,1.4214
305539,0.0106999999999999,1.5327
305540,-0.125,1.3743
305541,0.288599999999999,1.5098
305542,-0.294600000000003,1.2195
305543,-0.359500000000001,1.1143
305544,-0.0927000000000007,1.4526
305545,-0.121100000000002,1.4322
305546,-0.163,1.4802
305547,-0.011099999999999,1.5158
305548,-0.00530000000000008,1.4944
305549,-0.1297,1.5218
305550,-0.110200000000003,1.3977
305551,-0.210800000000003,1.4303
305552,-0.344099999999999,1.386
305553,-0.264499999999998,1.506
305554,-0.2791,1.5087
305555,-0.5227,0.9582
305556,0.0276999999999994,1.5027
305557,-0.187100000000001,1.3706
305558,-0.1729,1.3792
305559,-0.121599999999997,1.398
305560,-0.164700000000002,1.3921
305561,-0.127099999999999,1.4606
305562,-0.0920000000000023,1.5179
305563,-0.125299999999999,1.4318
305564,-0.215300000000003,1.7128
305565,-0.172799999999999,1.5553
305566,-0.145400000000002,1.5928
305567,-0.1068,1.4953
305568,0.00569999999999915,1.5898
305569,-0.0986999999999973,1.4854
305570,-0.171100000000003,1.3984
305571,-0.131,1.4731
305572,-0.160799999999998,1.4439
305573,0.0599000000000007,1.1973
305574,-0.132400000000001,1.2951
305575,-0.0989000000000004,1.3934
305576,-0.0816000000000017,1.3633
305577,-0.0131000000000014,0.679500000000001
305578,-0.210100000000001,1.3894
305579,-0.203899999999997,1.3591
305580,-0.191700000000001,1.4147
305581,-0.233999999999998,1.4339
305582,-0.1366,1.4243
305583,-0.178799999999999,1.4362
305584,-0.119199999999999,1.4752
305585,-0.629100000000001,-0.0754000000000001
305586,-0.1585,1.3902
305587,-0.114100000000001,1.5066
305588,-0.419099999999998,0.0648
305589,-0.1478,1.4136
305590,-0.282300000000003,1.2449
305591,-0.1036,1.4783
305592,-0.308799999999998,1.2365
305593,-0.0992999999999995,1.4704
305594,-0.198800000000002,1.3471
305595,-0.0763999999999996,1.4555
305596,-0.0903999999999989,1.4106
305597,-0.0628999999999991,1.5144
305598,-0.0930999999999997,1.4982
305599,0.0131000000000014,1.6098
305600,-0.119699999999998,1.4364
305601,-0.063699999999999,1.5534
305602,-0.0967999999999982,1.592
305603,-0.0586999999999982,1.4209
305604,-0.2836,1.1565
305605,-0.215899999999998,1.0361
305606,-0.4018,1.1073
305607,-0.0611999999999995,1.3722
305608,-0.0684000000000005,1.4038
305609,-0.183800000000002,1.6028
305610,0.0197000000000003,1.5969
305611,-0.2834,0.9726
305612,-0.1289,1.2926
305613,-0.161100000000001,1.458
305614,-0.213799999999999,1.352
305615,-0.172599999999999,1.3589
305616,-0.215199999999999,1.4137
305617,-0.0650000000000013,1.4717
305618,-0.1389,1.423
305619,-0.169799999999999,1.1698
305620,-0.0792999999999999,1.4121
305621,-0.293699999999998,1.2451
305622,-0.206399999999999,1.3426
305623,0.127599999999999,1.0883
305624,-0.120799999999999,1.4765
305625,0.00740000000000052,1.5589
305626,-0.300899999999999,1.1534
305627,-0.0472999999999999,1.4368
305628,-0.2098,1.4725
305629,-0.429300000000001,1.1804
305630,-0.247999999999999,1.416
305631,-0.1896,1.394
305632,-0.179500000000001,1.4934
305633,-0.2286,1.2844
305634,-0.368099999999998,0.965399999999999
305635,-0.2532,1.2558
305636,-0.2224,1.2919
305637,-0.176400000000001,1.3039
305638,-0.345399999999998,1.1238
305639,-0.0840999999999994,1.442
305640,-0.191800000000001,1.347
305641,-0.352,1.2408
305642,-0.183600000000002,1.4408
305643,-0.186999999999998,1.4212
305644,-0.188400000000001,1.2914
305645,-0.1099,1.3719
305646,-0.157799999999998,1.3064
305647,-0.0355999999999987,1.4524
305648,-0.0505999999999993,1.5178
305649,-0.0357000000000021,1.4673
305650,-0.1936,1.3374
305651,-0.0578000000000003,1.5587
305652,-0.1981,1.393
305653,-0.119299999999999,1.3727
305654,-0.154299999999999,1.3203
305655,0.0136000000000003,1.6115
305656,-0.0841999999999992,1.5987
305657,-0.126899999999999,1.5602
305658,-0.0305,1.4582
305659,-0.0432999999999986,1.4402
305660,-0.0825999999999993,1.4023
305661,0.00750000000000028,1.2326
305662,-0.6899,0.258199999999999
305663,-0.1485,1.389
305664,-0.1526,1.4754
305665,-0.107400000000002,1.4368
305666,-0.0855999999999995,1.4449
305667,-0.1206,1.4391
305668,-0.124300000000002,1.3826
305669,-0.00250000000000128,1.5537
305670,-0.00370000000000026,1.6258
305671,-0.3535,1.3643
305672,-0.207799999999999,1.2712
305673,-0.133700000000001,1.3751
305674,-0.102099999999997,1.4252
305675,-0.412599999999998,1.1568
305676,-0.194900000000001,1.505
305677,-0.0667000000000009,1.4942
305678,-0.270500000000002,1.1584
305679,-0.0390999999999995,1.4763
305680,-0.176200000000001,1.5563
305681,-0.111699999999999,1.3289
305682,-0.0190000000000019,1.5054
305683,-0.0131999999999977,1.5227
305684,0.00220000000000198,1.531
305685,-0.0928000000000004,1.4441
305686,-0.0799999999999983,1.4402
305687,-0.4194,1.0684
305688,-0.376600000000003,1.2103
305689,-0.249700000000001,1.4671
305690,-0.333099999999998,1.294
305691,-0.0528999999999975,1.3775
305692,-0.432799999999997,1.1942
305693,-0.1571,1.3064
305694,-0.154699999999998,1.4019
305695,0.0046999999999997,1.5105
305696,-0.0953999999999979,1.5349
305697,-0.0520999999999994,1.8552
305698,-0.162800000000001,1.4909
305699,-0.00959999999999894,1.4378
305700,-0.442499999999999,0.974499999999999
305701,-0.145499999999998,1.4331
305702,-0.0787000000000013,1.5399
305703,-0.292300000000001,1.2137
305704,-0.311499999999999,1.4022
305705,-0.0761000000000003,1.526
305706,-0.317800000000002,1.1863
305707,-0.377600000000001,1.1242
305708,-0.0460999999999991,1.3415
305709,-0.0384999999999991,1.3826
305710,-0.188400000000001,1.507
305711,-0.459599999999998,1.1002
305712,-0.5044,1.0496
305713,-0.4254,1.1915
305714,-0.171499999999998,1.4162
305715,-0.319699999999997,1.1553
305716,-0.0969000000000015,1.4853
305717,-0.472999999999999,1.0209
305718,-0.186800000000002,1.4493
305719,-0.225000000000001,1.201
305720,-0.3325,1.239
305721,-0.3096,1.3697
305722,-0.488199999999999,-0.1577
305723,-0.185899999999998,1.2026
305724,-0.412700000000001,1.1194
305725,-0.1242,1.4897
305726,-0.139800000000001,1.4893
305727,-0.307200000000002,1.1923
305728,-0.291499999999999,1.7908
305729,-0.0870999999999995,1.4709
305730,-0.0903999999999989,1.4935
305731,0.00799999999999912,1.4096
305732,-0.0275999999999996,1.5897
305733,-0.299599999999998,1.2738
305734,-0.1967,1.3317
305735,-0.486000000000001,0.9861
305736,-0.248100000000001,1.1152
305737,-0.0518000000000001,1.4748
305738,-0.0469000000000008,1.4618
305739,-0.268699999999999,1.3695
305740,-0.175899999999999,1.4229
305741,-0.0926000000000009,1.4725
305742,-0.193200000000001,1.4457
305743,-0.1815,1.4002
305744,-0.232499999999998,1.3878
305745,-0.226599999999999,1.4066
305746,-0.150099999999998,1.4419
305747,-0.2135,1.291
305748,-0.240200000000002,1.3674
305749,-0.1462,1.2967
305750,-0.184999999999999,1.4057
305751,-0.243600000000001,1.42
305752,-0.0546000000000006,1.4847
305753,-0.0917999999999992,1.4787
305754,-0.0802000000000014,1.463
305755,-0.1448,1.0099
305756,-0.0102000000000011,1.5204
305757,0.0170999999999992,0.500999999999999
305758,-0.120900000000002,1.4144
305759,-0.079699999999999,1.4535
305760,-0.0945,1.4588
305761,-0.139399999999998,1.2683
305762,0.00750000000000028,1.4642
305763,-0.0752999999999986,1.4932
305764,-0.0467000000000013,1.4436
305765,-0.0696000000000012,1.4371
305766,-0.2026,1.3896
305767,-0.0825999999999993,1.569
305768,-0.346800000000002,1.2267
305769,-0.2867,1.3842
305770,-0.161000000000001,1.4412
305771,-0.149900000000002,1.4351
305772,-0.224700000000002,1.3303
305773,-0.229800000000001,1.3793
305774,-0.110300000000002,1.3839
305775,-0.172600000000003,1.343
305776,-0.106100000000001,1.381
305777,-0.138500000000001,1.4158
305778,-0.0940000000000012,1.4643
305779,-0.397100000000002,1.221
305780,-0.169800000000002,1.4053
305781,-0.0776999999999965,1.5094
305782,-0.0418000000000003,1.4635
305783,-0.4544,1.5612
305784,-0.120000000000001,1.4743
305785,-0.139399999999998,1.5735
305786,-0.1065,1.4754
305787,-0.144299999999998,1.5094
305788,-0.124600000000001,1.3843
305789,-0.0564999999999998,1.4253
305790,-0.0214999999999996,1.5299
305791,-0.107599999999998,1.3494
305792,0.00649999999999906,1.5496
305793,-0.326499999999999,1.1759
305794,-0.0428999999999995,1.6079
305795,-0.118099999999998,1.5111
305796,-0.0297999999999981,1.456
305797,-0.109000000000002,1.4754
305798,-0.161800000000003,1.4432
305799,-0.1645,1.4229
305800,-0.270399999999999,1.4516
305801,-0.219999999999999,1.3679
305802,-0.2119,1.4863
305803,-0.150599999999999,1.3645
305804,-0.177299999999999,1.3928
305805,-0.182199999999998,1.3294
305806,-0.0523999999999987,1.476
305807,-0.114000000000001,1.4791
305808,-0.097999999999999,1.3903
305809,-0.0885999999999996,1.4197
305810,-0.0842999999999989,1.4222
305811,-0.1418,1.4303
305812,-0.149699999999999,1.3097
305813,-0.026600000000002,1.5139
305814,-0.0198,1.4672
305815,-0.0904999999999987,1.5333
305816,0.0297000000000001,1.7159
305817,-0.146599999999999,1.5345
305818,0.141,1.6335
305819,-0.0357000000000021,1.65
305820,-0.244,1.4763
305821,-0.1952,1.3819
305822,-0.0690000000000026,1.5115
305823,-0.168600000000001,1.4142
305824,-0.2501,1.3736
305825,-0.1128,1.3804
305826,-0.1342,1.4274
305827,-0.0947999999999993,1.5182
305828,-0.057500000000001,1.4659
305829,-0.717600000000001,-0.647599999999999
305830,-0.0250000000000021,1.4511
305831,-0.0394000000000005,1.6004
305832,0.0571999999999999,1.6012
305833,-0.0924999999999976,1.5394
305834,0.0967999999999982,1.6939
305835,-0.0778999999999996,1.0745
305836,-0.00760000000000005,1.4913
305837,0.0204999999999984,1.5257
305838,-0.0838000000000001,1.4851
305839,-0.0619000000000014,1.4512
305840,-0.279,1.3677
305841,-0.192999999999998,1.5115
305842,-0.0840999999999994,1.4031
305843,0.0171000000000028,1.312
305844,-0.0974000000000004,1.5289
305845,-0.067499999999999,1.4359
305846,-0.0906000000000002,1.4405
305847,-0.0594999999999999,1.4259
305848,-0.0347000000000008,1.5227
305849,-0.0456000000000003,1.453
305850,-0.0721999999999987,1.4307
305851,-0.104800000000001,1.4583
305852,-0.041599999999999,1.5515
305853,-0.167400000000001,1.5524
305854,-0.137999999999998,1.2561
305855,-0.487100000000002,1.9456
305856,-0.0326000000000022,1.5339
305857,-0.3552,1.1853
305858,-0.311900000000001,1.207
305859,-0.0125999999999991,1.4712
305860,-0.0928000000000004,1.3977
305861,-0.566299999999998,1.6438
305862,-0.1633,1.4703
305863,-0.209899999999998,1.375
305864,-0.145099999999999,1.5005
305865,-0.207000000000001,1.5192
305866,-0.0339000000000027,1.5572
305867,-0.131699999999999,1.4648
305868,-0.072499999999998,1.4585
305869,-0.243500000000001,1.3439
305870,-0.211399999999998,1.3924
305871,-0.926500000000001,13.6514
305872,-0.188099999999999,1.4192
305873,-0.0818000000000012,1.4764
305874,-0.151,1.4918
305875,-0.153100000000002,1.4496
305876,-0.145899999999997,1.5138
305877,0.0606000000000009,1.6269
305878,-0.122899999999998,1.461
